captive_time,div_time,div_time_dom,div_time_scot,mig_rate_captive,mig_rate_scot,mig_length_scot,pop_size_captive,pop_size_domestic_1,pop_size_lyb_1,pop_size_lyb_2,pop_size_scot_1,pop_size_eu_1,pop_size_eu_2,mutation_rate,recombination_rate
23.835851920562146,67852.28683206066,4290.176288458884,4587.532984216828,0.13280043021951124,0.09975932861533193,11.985391932601662,194.20324518628004,110508.77310790012,15522.394155337692,45794.440303457486,7718.178396172322,1451.3892724841587,106749.40036720154,3.806274017158752e-09,1.2584899623468174e-08
13.204553741329516,56020.87949168095,2884.795837298084,4346.466575124981,0.08195004162529239,0.042370300510963625,33.363530981380784,133.18851265700187,20468.521393192186,79919.28575929756,11454.541141986281,7135.678276713441,84524.90905055842,23592.63260623311,7.128174551761072e-09,1.8520958803136514e-08
13.367694566988957,68882.97800321167,2868.562507627007,4578.976351983575,0.0928334383672562,0.12132622512472331,26.893640380618532,97.89045179415056,45597.66291524017,15917.437945201169,337062.1848390587,5498.8497105611505,728.7139620984659,34476.27941147966,4.2420043126896535e-09,1.415624238614019e-08
12.525137271533058,252087.35923655875,4587.567783958477,4808.426081105006,0.051492645728325404,0.05414297449613456,8.719962179316157,152.99152368486392,19743.464305724574,22470.294029880617,31348.990361535776,9199.606944757674,16502.037507771824,34649.19214488901,1.4169090069284496e-08,1.6031631442405354e-08
13.644169994348434,164794.3465294008,3913.413140942462,4892.4433514126795,0.07201569822851427,0.07721264107228765,23.441583704216704,158.847472513282,38124.59689149046,14422.729051726657,19897.868828129318,5674.229201885115,3399.7955487603604,37467.73300426895,2.444312221094438e-09,1.4949423972730416e-08
14.394580137737732,49820.97795769855,4323.5629507093745,4445.5434652126105,0.08279112122680206,0.05491577630184634,18.075893718622144,54.82376941617388,68569.70848691519,7680.688402705143,117275.18040359324,4886.992891666385,5334.793983224691,98356.93514771952,2.996350952009192e-09,1.3775202110968626e-08
13.802275070611023,49727.83718667427,3045.838961780887,4412.595625131552,0.18820426392967624,0.1173398548593537,16.89948933283075,91.28715413731058,46693.30396376092,3834.411753142193,26862.364423142437,8632.972313682036,2981.7579088229377,40034.969949286,2.0540021811011763e-08,1.267558357956943e-08
19.254514550828922,23645.828254038865,3844.1793553125844,4473.045822493771,0.07939828002398036,0.07116340349458779,12.530598164926651,63.91226996041105,12622.05499989927,4830.47852438688,25946.788654568893,6171.604413406474,1459.1001954644682,16689.879985692165,4.124843318706609e-08,1.2492550494266668e-08
15.110468898896347,143878.17486934393,2802.32528127631,4730.859705230992,0.06198663392895876,0.06903106199018817,13.881349861194282,122.23170599627235,30968.461045154654,19936.415760626543,29651.650190233966,3796.222678240064,106429.73039230659,56701.04874724951,1.1218813922163968e-08,1.57105452806231e-08
21.741923186199763,87951.4520189613,3506.6416219738853,4629.913555365871,0.10384368100654438,0.06048704568809563,7.50365303147935,145.62649895519868,61431.80625241135,10156.787417822277,87467.74334887185,4870.884831263716,15889.58900205721,72138.7830033669,1.681963794023268e-08,1.7411538085381393e-08
26.35240646569013,42522.80886443918,4150.0442468064775,4614.1130313190315,0.03402865153825724,0.04061132682448304,18.48173952934796,167.03954643504943,32266.053684063972,11746.20979136486,44603.80067881127,7444.519248058961,3794.3163023197376,34947.85710415804,2.2337287623339628e-08,1.7897282123578714e-08
26.0609030099972,173881.17553289243,3232.725144561195,4479.544697451995,0.05414584667988197,0.19476510918129375,9.285774650220818,44.47630561607335,105735.22040066414,6603.696337515995,22731.0140893278,5059.890083940131,2534.852375284245,69936.53726349895,2.283319674006047e-08,1.3589913348267671e-08
9.910355066907576,56241.50110039311,3389.220289949604,4572.60360972298,0.044005083115196374,0.1162378223228862,21.593275334227876,202.58093781899885,18988.9569580568,11672.307746160426,161972.12295474732,4955.8668207639985,2792.076461352148,38130.0433234935,1.3716766674427762e-08,1.3853859130552974e-08
23.625167870091833,259780.58725584307,3659.2971091005857,4533.467628300468,0.028868311429317603,0.06598078229528277,12.279831121606376,86.35970733909933,78105.72542688249,7348.8892188871005,50323.629012143174,4670.227698854401,11245.780541461927,26325.25898277333,2.8537683149435637e-09,1.4690207942433548e-08
13.77979407551793,44440.26045318546,3526.1887428698765,4393.04162980611,0.060479390611292684,0.06374340513548656,26.59180567343646,253.3338050315303,29146.3869003001,65194.757393915446,116242.99036616056,6260.761072362144,8402.36536522009,4145.688784553651,4.180661857751432e-09,1.654154197618414e-08
15.204929830937782,87387.3216824483,3995.9638049944047,4514.526198331563,0.06347049931714137,0.14796619315899617,8.494866480467987,77.73069347831385,37774.04245413444,45040.08854135339,50385.82746374166,5096.316008094043,25558.71574765735,16316.201285553192,2.6624663008916415e-08,2.1803847830573385e-08
11.656611600796257,368752.0104753645,3591.3243835926564,4605.6697751550455,0.054089897148931504,0.13883831051871215,16.485380639855634,71.15472931440158,34832.50693847307,38231.51042161089,31526.072711698966,5170.675529640425,15156.121344089881,72534.12828628578,9.26031270478208e-10,1.4841195384981859e-08
21.121952405846876,204328.96617058353,3228.1641673878985,4457.683746337006,0.12613958861617058,0.14822063954255404,14.477388617559027,230.9661469804395,27413.388905830016,11596.037087265691,179097.46851043208,6119.865947531967,3649.273092653813,109601.13149554611,1.5891306901661535e-08,1.617672676842991e-08
20.722459704782366,84552.28029418524,3991.408140638843,4517.294220346157,0.06852225111114273,0.0873905873335265,8.221414303535635,113.40915499834757,39908.26457592143,5783.616366073732,62147.314134983375,7121.667660383225,4437.055583794685,41941.44173068144,6.262958388233528e-08,1.2646078791808397e-08
15.024506729301992,48071.775911431774,3596.8582383913113,4570.71733112937,0.1743938074828323,0.10190416586371827,12.051581407389346,51.42850989983312,48023.74893356505,2453.913722999121,160248.99944933556,7637.068601874611,31961.99441119924,160743.8458336159,8.548118116134101e-09,1.2767387457224163e-08
43.61151803961745,45481.14554228791,3343.214538179602,4808.564851141386,0.033131317534874485,0.042701308582380186,10.36159883320834,78.52742278350308,58286.03037804494,18716.85946125568,6885.934362431175,6110.372836519963,66937.90063020315,53470.9881686114,4.170926636143784e-09,1.958764707719111e-08
18.873018698538313,48751.93646831615,3728.6353852744865,4185.493355018472,0.06279174789437468,0.09372233733345103,13.22331833052226,85.50583031521498,54264.809011907935,149018.84277868128,29587.505570243266,5192.512995291878,16643.914948641588,27717.034488896406,1.088787927554945e-08,1.3684290163704652e-08
13.030588496322165,43115.33544109881,3360.6383377357956,4515.892537982756,0.11247422259222281,0.07911731565565043,20.075581119246394,74.80633666892977,14183.769069145419,63765.77110744358,26228.4616540602,5931.1200481988335,16842.465578351752,69855.83927601915,2.1010077244414344e-08,1.5242303211458485e-08
19.014731619108705,39783.444910481514,2630.411990580379,4553.637331134293,0.07269548913860167,0.10185884329481876,9.583779889009309,54.831023492382315,56891.89463264036,15686.034137401328,63898.054619676535,6054.064468756015,11671.981569853853,23598.724653161473,2.1347774084175697e-08,1.263484330919934e-08
21.724500026180998,103182.52027322038,3449.24452357385,4482.58572630621,0.12568416087418535,0.06643324473444123,13.261152092709395,154.60245478195583,183692.04826145447,109806.0887254367,25686.565631828078,7942.092412284185,12538.106036413361,32400.74877520639,1.3401939616666572e-09,1.4149705770128562e-08
19.833147508063334,58535.77294740124,3551.790730237486,4676.610399187386,0.1151738194330188,0.03542498212720312,14.170401019528526,158.05836204829043,38793.83268103791,14347.524165744098,16614.447805545282,5744.4849304329555,6599.994021647391,18490.42556811707,1.1316620468919206e-08,2.339905342118408e-08
22.179194623487852,57473.908815843395,2984.0126764681363,4612.532500517341,0.0918535245584514,0.0636840264476774,11.990534737734441,120.09655328115007,25517.131725028823,5996.8848047146785,13334.27664927432,6734.562953769297,4521.552795467708,22672.293505604874,4.271174762043367e-09,1.8537742007399588e-08
17.16794985291179,38661.27345109463,3745.6153179442317,4442.317050554674,0.09777592275769488,0.04646945949482185,21.285163849783732,110.70198997273638,17581.798233847236,43039.85380749693,52216.18003480813,6025.953680361104,7398.22859340827,103685.54886426347,6.36118039848152e-08,1.4073654328733814e-08
24.813679776462994,50622.607527604254,2924.282443768505,4464.951084838105,0.05533741553794314,0.09282025413715445,14.02948977980026,95.91470857795763,61107.58170856164,134595.84714226765,93157.46715953201,7637.198756659614,7850.986582198258,29800.81365927362,8.053380064077303e-09,1.536247353081952e-08
25.141790763961392,46196.87132672024,2890.9379997078513,4713.430455570966,0.060151673082049426,0.07278370418184908,6.339359032106336,253.7878457542113,190701.86057716684,1750.4742743545762,81565.23797536363,8912.359014039686,7179.359042586668,77793.97618947808,1.623651796907738e-08,1.509230348128373e-08
13.75115719008978,82484.3471691004,4145.92081396494,4333.857880379897,0.08389543151854144,0.1382281697229977,9.631065116340972,181.28650688858843,36603.856624702305,12508.701161092104,234906.4907782038,4761.706167748104,3000.4357391868148,54670.62989885478,9.08230407879769e-09,1.2387591031205773e-08
16.036916025369976,79953.08634979976,3229.398239446164,4240.456344191439,0.1702770892564816,0.0968214834332815,14.59260304765914,116.8473581938803,46735.1810070557,2776.0742081391577,16890.763894919957,4085.714467594442,16647.105705788483,47394.28860657767,2.7200202809603246e-08,2.188609769385253e-08
16.707361385725413,63587.1705529822,3373.4055857090575,4132.820771197613,0.04209247550329479,0.049934149395627396,12.116810085077244,192.17865261474373,16275.695113035468,31995.878517962297,57862.77309105609,5556.964103767114,19074.126424396232,34536.78018198874,5.271247282583906e-09,1.4715897629616647e-08
11.461431273040334,41547.92609396104,2809.934500762548,4272.4624648748595,0.11371545268407422,0.05960014380499554,9.562598037497246,110.01370343928309,44786.71136784957,8940.86810052026,109324.47716354899,5639.186809128206,5290.495584545511,10102.236059643992,1.0283936623442478e-08,1.4639913055534818e-08
16.351731281547707,35359.909948514134,2749.285789174438,4841.516608117619,0.10952074546720666,0.13415630634353984,18.06149863192347,113.63195059687894,38453.63704175973,46615.98091093498,116003.46427603299,6437.995779041373,13107.735969211946,34050.610068449336,4.545670714989893e-09,2.1872454167034776e-08
11.136417850529607,37659.92886396329,3616.7709710804247,4287.084828262974,0.08790812994473089,0.09111954611598724,23.9684832464117,77.1281011829586,82471.3281596158,12071.38698047748,128286.84292623251,7498.957267675636,2125.257298224762,18257.21647366224,3.4627428056116793e-09,1.9594730621834476e-08
18.66054100214749,153953.0774472611,3451.741492149129,4180.837170536307,0.045171305126793716,0.04951894329682713,18.02847667377362,187.46168133895313,31739.66640253401,21240.292523390148,128260.68734504361,6829.052938551245,40668.31328912232,36740.74097279418,3.9368866277107375e-08,1.3208224787606444e-08
10.123376634721847,67335.64775645192,2468.415684218685,4458.861486900523,0.08373675458685946,0.14297931457902546,16.842157720497923,121.43802437285495,23255.06693672554,30504.151329239758,30131.810426405922,4937.844951210359,9333.554030836554,6968.376994898127,1.8052205765774934e-08,1.6626296963467626e-08
12.133930966160879,66929.46977522977,4890.186194193119,4688.773384148467,0.07279171623884312,0.05483867236949161,16.199010878787988,306.0537140858856,31112.857435091057,32654.766778406854,9505.192438517062,6717.279353964944,62976.23177305814,68983.08449360049,7.566937782106891e-09,1.5185314553478877e-08
19.269637637691208,29172.67106968182,4005.178875415271,4707.855793931933,0.11956582205315558,0.08455785449830078,14.699223095219608,128.9200083652423,52988.26866856945,62463.083300839084,53182.59472615745,6217.204076709365,18766.557177442275,60008.15720683585,9.234579615308626e-09,1.4428209146926165e-08
9.858266280507257,41765.7135490317,3570.453567078324,4334.8870074329425,0.2558501515062635,0.08215264565407733,9.828342553506923,98.7739200952984,176584.29823175084,44640.20271584433,34049.40414822499,8258.846570751572,7157.715084397091,73405.19349778962,9.379379626135608e-09,1.4491061533395024e-08
16.048426287050383,227737.73932939873,4150.4645175767455,4317.635468345441,0.09808280778058429,0.08746341756830699,14.208805697891874,38.78296106146553,36590.31865772386,99293.67714015227,30226.945265551643,5464.042528894012,9719.053408956152,10324.982632935851,4.028578543376551e-09,1.589671843076701e-08
13.791145255534698,25502.54594170947,3468.2939450800213,4495.710895978789,0.10973611117075395,0.11267263563629404,20.80564354215587,125.86511840431942,34910.39875294196,52567.09082077936,44665.64587078862,6575.1817794152485,9951.917572361772,53005.198290182525,2.5416590854785767e-08,1.6106163649432206e-08
20.382059388682254,57845.274716365515,3427.7662448181,4269.710812211219,0.14783843970398156,0.030512724984856337,12.91546677083542,196.1236683098647,16008.382590931391,156283.94071420952,5343.178151109117,6730.482983815191,4482.535212822736,34376.97098674145,8.521694910584221e-09,1.2884519358392739e-08
12.017089882177286,99181.14644741488,3445.6408975627724,4608.559369816676,0.137756159859845,0.13554136926877022,19.683375488888224,79.67261299415779,35247.89867948296,107996.89486698546,101123.28186497839,5872.8278348649665,13947.273738009248,20279.751094600062,3.443304014985269e-08,1.3781493390955941e-08
16.448093278009626,123456.21093230111,3043.16386765491,4349.502189013441,0.04405566011414857,0.063237821332299,10.367321477743454,119.77067016396653,58510.91860439028,12246.918425680777,4724.045036478006,5480.741022380803,3739.4136145824673,37671.2928224691,3.468334585472e-09,1.3078225748451827e-08
16.992041723593907,43507.21396831228,3332.373201779523,4228.669567877261,0.027759440067603,0.06902421587610506,14.419915322680449,274.5672340869028,188296.11332249333,14914.268682272626,113634.93960793561,5379.6386264157145,65889.28362156819,105020.43731527451,1.004493474144087e-08,2.0857590685758402e-08
14.33166994636648,98433.10986995696,3049.94271457844,4555.5365631485565,0.04480222048245183,0.16732378655496724,12.332124971184733,70.96993614520696,104055.29805628107,39172.79540648253,212643.21772992233,4989.766168737742,12896.912279716455,54565.30897319537,1.3661468884121757e-08,2.6518152191213094e-08
15.079180633718098,47896.01201971202,3540.20507777058,4575.114525793363,0.13011100135266124,0.09863560990163833,18.740153131924117,82.40940798795535,179147.54014179052,11086.85213630702,65134.12110703566,5012.102508797963,9920.946227637383,110897.95283121565,3.5093525222000574e-09,1.521766416926119e-08
30.538942563960777,76945.15023486114,3176.305499151064,4221.11848779916,0.08074514096170642,0.055748640530180034,18.393243822520823,190.34485989235586,89858.08230958378,8080.691643425865,125795.43929746964,6431.213928589906,10180.86152506597,68730.67113821517,1.020751179508431e-08,1.2686922057439182e-08
18.64997532261139,489047.4195974972,4201.575907632272,4548.622273388983,0.08326980246767494,0.057146837103297266,14.803704879676378,132.19838423416604,122848.47856586109,7857.078058804339,72579.99906922468,5813.402632215943,16186.851755436144,11950.930885450365,3.897998680171906e-09,2.13095074357775e-08
22.815350483063135,84710.29779866031,3201.9361597917746,4496.38187081366,0.15189013591900108,0.0819004831539057,18.379508774175306,55.73269535987345,24049.464604084853,20341.547812397406,337491.46423647366,4387.5124280060745,6760.029443244581,67369.90336952047,2.386871970658089e-08,1.2336049575761085e-08
17.916415726736602,484914.8820396837,3485.3244769847392,4384.41448514104,0.05291398592969115,0.12637906228429008,10.494139576528498,90.82873829437682,6327.759827139541,20156.502952064864,206901.32672131114,6475.729704557344,5744.850371005022,25461.689596500553,3.509367239156398e-08,1.3814446076419665e-08
15.297372716195085,75769.83880698384,2975.9307005942783,4485.630667453924,0.07352289906314993,0.03404958395415533,9.69052160953367,188.0177996044098,18107.854253653542,49655.03313781285,80016.57931555659,8268.703382126856,3655.19334624471,5649.724709930908,2.336081505260625e-08,2.028560284507185e-08
8.140507681927765,102813.86551230297,3176.862558312695,4304.091161972441,0.03262044641939387,0.052625319782131016,23.18475303567865,182.85169828129176,75839.05695889273,5765.842739549378,690126.4999711169,5624.686629780438,61639.59333561678,24636.8748846962,4.690257742024631e-09,1.8181527537669117e-08
16.41364463313012,148340.96057665232,3983.5112832558625,4645.310512626853,0.11063734752344205,0.04900911682940362,22.13775063941643,156.90856484744415,323933.75400377094,21037.29764407198,80619.40492371758,6015.6107207769,30127.46358087553,20245.14271953893,8.318939860627168e-09,1.516866999679938e-08
14.256973079884885,53930.10222855575,2885.1355337067343,4378.979823199681,0.09253404990209349,0.11680941802963729,11.946748159489184,160.4939732855632,129282.51536980647,197766.29815008523,268207.09569668287,6725.025779658024,7339.40785058019,113716.4865219606,3.662807235564816e-09,1.6852820638680614e-08
14.477327126520692,63538.9147618818,4644.508322512644,4415.384975263198,0.03479200582872465,0.07317885610433654,10.59932039468596,101.88338884885884,107633.9202318208,53336.95026811433,33239.93911057514,5019.241924896112,24544.500214300147,44060.483262811525,2.3968052673505877e-08,1.4556113719112084e-08
16.962324413140344,95530.58424210665,3751.389776344046,4584.100882313949,0.05043544379640535,0.12083523686610251,21.44985794251293,48.92514807193357,78515.6472941431,15336.304118187834,62722.86531510272,5361.400029687358,418.2483494732676,62191.07423802445,2.410260356851077e-08,1.4513640559237494e-08
11.487562088867858,58184.15785924039,4143.280592798999,4608.307567543997,0.24611296162341245,0.11038661819052728,12.542345599555922,153.59317930090455,34443.23881283133,32107.309839533835,37918.81989493905,6556.100980266168,4621.129677750968,151960.3173298061,4.492053812364223e-09,1.2718428325293209e-08
7.582134252543577,30329.689374523303,2906.486089736672,4656.996250366299,0.08506481093979744,0.0695265273603302,11.789022669762652,52.292247171764394,73723.21262757324,33399.219176509665,81372.6115428615,5650.405457612551,19524.850940496537,29619.148244037773,3.784957362669308e-09,1.714794018567372e-08
13.23466745388104,366327.6192907847,3904.0453674940863,4658.665999601819,0.07069496875749252,0.12043340280971776,9.650804665565564,308.5719999905603,158533.2471100322,24509.10619794908,67510.33241332287,8280.968529641104,5099.520449138567,24535.509546060224,1.8525111562847518e-09,1.2381414180796618e-08
39.64398701532317,67418.31709139305,3814.9320157940583,4134.137966696508,0.06820665077009556,0.04992794058025389,20.09951377034058,133.20799219159755,64747.9571865998,47056.09067550314,50582.61607204588,5847.308581879168,2769.7240329576794,11334.75189496757,1.4934914066994388e-09,1.2036348644632702e-08
18.770035185934685,86754.03458300984,3794.5993266960622,4650.445395725333,0.06133729771198342,0.1619055851093769,16.97523206238314,134.5276939037701,134630.91099184027,19960.139401667264,46540.0962310105,4372.00213941375,4619.253777709516,77065.60758721537,1.8755444790124285e-08,1.2934366295113518e-08
19.05496489166439,44673.55304151206,3277.754317996689,4348.797097047649,0.04193491233349307,0.06761426745816661,18.633646227030358,130.73757635198285,156980.48251984164,20828.6263479047,119342.82116434393,5059.656556978086,66962.95478396061,39417.35103425369,2.41665944637462e-08,1.549441221960213e-08
7.040347531806255,54358.55779570016,3011.749621562361,4326.772719936633,0.07464703381480145,0.07835428943325004,10.910035611754033,94.58944889520133,101825.40030412197,7427.41148135601,40821.110880405744,6091.547581001755,2665.9173429868683,84376.4252215685,7.990609242748083e-09,1.5298674355895394e-08
22.560470414358218,81993.07644110965,3121.0165024960174,4551.497737381401,0.08571436246438319,0.0992713283127931,10.28055762850921,212.79974024479728,51284.13115047153,22400.09412881959,120837.19352865442,8004.746738470861,39746.922897398086,39614.300979327236,5.359289915977934e-09,1.3466564673956468e-08
20.58196075783219,195708.33096161438,4403.762719598816,4601.49850939259,0.05192847136399335,0.061207342278073486,10.743968547426068,85.22778424581898,79691.78888568532,87421.6550778075,55580.086035286375,5519.33263404965,3853.8983033399227,37571.462835113125,6.149370944635183e-09,1.6499350036281416e-08
14.432441491906687,54208.26834254553,3326.3161783222567,4610.521560168683,0.04954248732220485,0.09553809415569525,15.11862477940405,49.48654287891461,15047.101475539917,12308.469294781222,101205.42824187526,4983.415195528848,2986.7204036798407,104639.44390810482,9.217275319998445e-09,1.7536770649243977e-08
15.58264251274836,26296.888026721157,3792.1005082613433,4590.799544138574,0.05001587500892203,0.04814069114183287,18.476452099841335,137.6850491115839,117266.43688829851,26650.645488625072,178939.100274937,6182.729996430329,16165.0807116649,7995.822131207071,7.342428959390763e-09,2.4400919278559198e-08
29.790398327933264,26197.999262120506,3392.4401523198467,4427.127587627656,0.06260269457661424,0.19068586919298974,11.598640493576694,89.69442278670272,7700.756063649355,54532.92012749771,40785.507162076974,4574.907657906703,26030.329509351955,10814.922155218177,2.7088297518148688e-08,1.263440482678283e-08
10.030380638659123,49182.35196289698,2813.627155304703,4052.1577112788927,0.16327627978603407,0.040146702917963024,12.377809505540483,151.3511881209766,32736.920045958446,16322.570474617387,174206.23567429537,6618.301687526224,8617.49517638333,32563.85600916707,5.312535196376958e-08,1.4986392068585636e-08
18.284176999978364,54863.69532690351,2998.1205727866404,4438.416694639447,0.09351179971128995,0.07143309938233795,25.048125615279233,37.284414257344224,22273.022228775597,288916.6366618135,55429.257688442245,5394.985127119182,15880.639644794634,21990.246979759177,5.026926955959643e-09,1.7249886775239344e-08
7.546734088117763,56839.978125921756,3685.147633330021,4408.931585714423,0.07231749742814257,0.09372932573480569,25.076486691385522,103.2513178729698,53450.579237866215,9008.913100828013,15419.315858833512,6965.228092442571,11186.006630221991,18423.90781167727,5.282891430051064e-09,1.5674957453382514e-08
13.294182182888624,96656.97798797996,3500.6113039339916,4784.475002015809,0.055650810044653616,0.06677731581178346,10.700763198819688,174.66619662517112,17834.8800878068,70417.33110295846,101528.38761070216,6067.655035068781,3675.7738517357925,66737.13764302383,1.0870626177385739e-08,1.4480185711238413e-08
14.497758106852816,269678.9754917149,2842.1883885830944,4453.660571844795,0.24184291108210024,0.13140434453211117,20.63813554431213,173.23860884045226,44343.72042037496,52078.04035660545,271900.07126502326,5130.237938019509,2931.096088244761,24856.007180331682,2.466136544906989e-09,1.599335860147416e-08
19.208870539147078,63042.41617826325,4662.504202270629,4308.512217505839,0.053180123226125454,0.031420413207344365,14.362023907531922,113.03906883303236,63946.563493342,25084.703232058884,85309.17049660406,7166.2331289855965,2975.2457918778173,97772.21149848348,1.25606836643387e-09,1.5646993330605468e-08
37.96489813429515,31650.585947336433,3692.796252973493,4369.045022707731,0.19115420892353738,0.05933575192398294,13.96862740647124,106.39467975489833,164721.53070772192,39579.120986134454,249287.69220057994,6943.9373848185905,26724.497328236484,87539.0534501179,5.444337430389164e-09,1.7491145270151008e-08
11.331738070822038,123505.46314368538,4497.944071660882,4655.859277149115,0.14298197871755552,0.08159201610805822,18.477218178869244,75.37415032061213,213556.6800487744,5806.261260985522,42846.62092682761,4352.719081959887,3410.170473111791,12110.17113282356,1.0386178711663288e-08,1.4848261314022727e-08
16.535720311358737,172842.24534148542,3588.4304583741837,4540.713428528579,0.09675820711309722,0.11052728133553169,11.297354445295921,112.20459779546363,46018.3125581031,28239.80325444013,47720.86966459926,5241.6879202817545,4294.610615210039,18577.3640602587,2.2343792442624658e-08,1.6800254144766685e-08
